state_0,probability
473,3.4527877678271474e-05
642,0.0002059944165038835
565,0.0003550412240351614
398,6.779477258643525e-09
1061,3.3897386293217627e-08
60,3.9185378554959574e-05
242,2.3050222679387986e-07
368,3.9185378554959574e-05
961,0.00015402972331638088
637,0.00015433479979301985
750,6.779477258643525e-09
118,4.745634081050467e-08
935,1.355895451728705e-08
755,2.169432722765928e-07
208,6.779477258643525e-09
400,6.779477258643525e-09
682,4.271070672945421e-06
444,1.355895451728705e-08
456,2.0338431775930575e-08
643,4.067686355186115e-08
639,6.779477258643525e-08
113,1.627074542074446e-07
72,6.508298168297784e-07
62,6.101529532779172e-07
110,3.728712492253939e-07
387,3.728712492253939e-07
1080,2.0338431775930575e-07
268,7.931988392612924e-07
318,0.00036034955472867927
554,8.13537271037223e-08
390,1.5253823831947932e-06
839,2.155873768248641e-06
629,2.155873768248641e-06
330,3.3897386293217623e-07
165,3.525328174494633e-07
421,3.4575334019081977e-07
109,6.779477258643525e-09
265,2.182991677283215e-06
163,6.440503395711349e-07
107,3.6609177196675034e-06
760,2.5084065856981044e-07
646,4.4066602181182915e-07
227,0.0001926456257816144
563,9.748888297929388e-06
1189,2.71179090345741e-08
1202,6.779477258643525e-09
823,6.779477258643525e-09
426,5.640525079191413e-06
1123,2.3050222679387986e-07
443,6.779477258643525e-09
506,3.312452588573226e-05
237,2.3050222679387986e-07
33,0.001448001429764636
30,0.0008799354713083777
528,1.4914849969015754e-07
594,9.260765935307055e-06
1091,0.0023353333107621935
1286,0.0023368383547136126
1278,0.0023351434853989515
1277,0.002337495964007701
1039,0.0023352858544213833
1276,0.002338973890050085
840,0.0023386823725279637
1283,0.0023328249041764957
1274,0.002340255211251969
1280,0.002334431640286794
1282,0.0023334011597434803
1154,0.0023405128313877975
1275,0.0023392925254812416
1279,0.0023354146644892974
1281,0.0023340452100830515
1019,0.0021132376357690316
1284,0.0023379976453248405
1287,0.0023382078091198585
1285,0.0025222434987829958
326,0.0002288751522518054
102,0.0023463906381710415
445,0.0002182652703420283
155,0.00021895677702240992
90,5.965939987606302e-07
76,5.830350442433432e-07
380,2.169432722765928e-05
510,0.00010138030292575528
976,7.457424984507877e-08
1005,1.355895451728705e-07
1071,2.1762122000245714e-06
509,4.067686355186115e-07
738,6.372708623124913e-07
514,0.0001106207304292864
198,6.639142079389605e-05
181,6.542873502316866e-05
42,4.745634081050467e-08
68,6.779477258643525e-09
706,6.779477258643525e-09
465,6.586262156772184e-05
797,6.592363686304964e-05
94,6.52795865234785e-05
384,6.587618052223913e-05
354,2.6995878443918516e-05
729,2.7050114261987665e-05
276,5.474427886354647e-05
570,0.00020632661088955704
1212,1.5186029059361495e-06
833,3.9320968100132446e-07
274,1.355895451728705e-08
515,7.457424984507877e-08
352,1.2203059065558345e-07
348,2.0338431775930575e-08
370,1.0264128569586296e-05
527,1.355895451728705e-08
440,1.2297971747179354e-05
438,1.0806486750277779e-05
419,4.881223626223338e-07
851,6.276440046052176e-05
496,2.0894348911139344e-05
913,2.0772318320483762e-05
1211,6.752359349608951e-06
1173,4.108363218737976e-05
804,2.094180525194985e-05
987,3.2602506136816714e-05
733,4.094126316494825e-05
1237,2.094180525194985e-05
521,9.104837958358255e-06
815,1.5592797694880108e-07
159,1.5592797694880108e-07
